"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000242445",0.500878621482384,-0.153797010396749,0.021,0.018,1
"ENSG00000214760",0.501124593680862,-0.334351768931934,0.103,0.107,1
"ENSG00000213432",0.501767396882902,-0.555439818488157,0.039,0.042,1
"ENSG00000187742",0.502752686552277,0.419346974510824,0.012,0.011,1
"ENSG00000142676",0.50282867951045,-0.312595711407594,0.195,0.197,1
"ENSG00000143702",0.504336395688055,-0.450771640992919,0.084,0.078,1
"ENSG00000242951",0.50434513652508,0.39354232894339,0.012,0.011,1
"ENSG00000105851",0.506295026406684,0.186707113473759,0.016,0.014,1
"ENSG00000154229",0.507195365312026,-0.350757182211917,0.014,0.012,1
"ENSG00000204622",0.510699140577018,-0.979483755226609,0.01,0.012,1
"ENSG00000145833",0.510793778906313,-0.12437089646353,0.048,0.044,1
"ENSG00000242100",0.511252939713098,-0.420274523556809,0.079,0.083,1
"ENSG00000241494",0.513445147817953,-0.592990704673832,0.035,0.037,1
"ENSG00000004897",0.514829078178973,-0.332709603623361,0.016,0.014,1
"ENSG00000164031",0.514867436501618,-0.426531038169266,0.037,0.033,1
"ENSG00000234585",0.517741932078173,-0.187383632084896,0.031,0.028,1
"ENSG00000127914",0.518421380058986,-0.173799762068587,0.16,0.15,1
"ENSG00000113141",0.51897173419649,-0.53090371804932,0.051,0.055,1
"ENSG00000142347",0.521659793176049,-0.166628654791917,0.033,0.03,1
"ENSG00000236287",0.522837213271574,-0.243076587636328,0.012,0.01,1
"ENSG00000111275",0.524818883238574,0.124217201339702,0.032,0.029,1
"ENSG00000169203",0.525909675932947,-0.176774389292437,0.134,0.138,1
"ENSG00000065615",0.526646478207467,-0.518509971780907,0.01,0.008,1
"ENSG00000261997",0.528346970330123,-0.602769266189002,0.015,0.013,1
"ENSG00000134250",0.530046794670801,-1.05127443829462,0.012,0.01,1
"ENSG00000132155",0.530408940187157,-0.726261942113511,0.01,0.008,1
"ENSG00000227337",0.532181889670881,-0.411594767864395,0.02,0.022,1
"ENSG00000118260",0.535645408397336,0.29392777865093,0.028,0.025,1
"ENSG00000118007",0.535744778596981,-0.757973770177316,0.014,0.016,1
"ENSG00000248477",0.536028524712613,-0.956143000139643,0.017,0.019,1
"ENSG00000139370",0.53620858592366,-0.638187177730128,0.024,0.022,1
"ENSG00000173473",0.536595613252635,-1.41886800277657,0.009,0.011,1
"ENSG00000151657",0.537999596010467,-0.116851502303263,0.008,0.01,1
"ENSG00000129636",0.538223903466002,-0.230327079914151,0.013,0.011,1
"ENSG00000240919",0.538645108455159,0.367191001996438,0.015,0.013,1
"ENSG00000116560",0.540409795246632,-0.473721958024632,0.176,0.178,1
"ENSG00000115816",0.540729325187417,-0.352157793155418,0.018,0.016,1
"ENSG00000268027",0.541699192507363,-0.591487938397943,0.011,0.013,1
"ENSG00000122545",0.543910509631494,-0.47073309597913,0.087,0.081,1
"ENSG00000109323",0.546177130233055,-0.985082156224753,0.039,0.042,1
"ENSG00000120008",0.54758571912221,0.233448336860771,0.013,0.011,1
"ENSG00000023228",0.547875888572759,-0.273463849000902,0.018,0.02,1
"ENSG00000146278",0.548755162158149,-0.216327628889645,0.109,0.113,1
"ENSG00000079215",0.549760947896793,-0.285342228963557,0.424,0.393,1
"ENSG00000279175",0.550907296513379,1.02097739070696,0.011,0.009,1
"ENSG00000163349",0.551656812435002,0.167962928415957,0.015,0.017,1
"ENSG00000125249",0.556925195523273,-0.42785509133497,0.086,0.08,1
"ENSG00000125753",0.560896187763663,-0.474991508614254,0.014,0.012,1
"ENSG00000100345",0.560973908785546,-0.457024617311508,0.06,0.063,1
"ENSG00000196498",0.567017843839871,-0.661031570297467,0.019,0.017,1
"ENSG00000121892",0.569196124384403,-1.18133875104486,0.04,0.043,1
